message_id,sim_time,sim_payload,sim_nonce,sim_mac,hmac_pass,freshness_pass,higher_layer_decision
392,1700011760,telemetry:392:source:85,416500,f437fcff2473f323fd2431d62cd7cf0981fc9a837b9e7d0f7d1214ba5a441600,True,True,pass
393,1700011790,telemetry:393:source:87,499619,85ce5983e4c0c4642996ca2760f008f353a12ee2c71d616ea10b1cf5fc6ab1a2,True,True,pass
394,1700011820,telemetry:394:source:92,106751,fa5c7b3628c3541b8fe96c541d685d50ce1014684eb6b1462300c589294ec37b,True,True,pass
395,1700011850,telemetry:395:source:85,339133,014732423928e041da411816ffc35a7f3ff636604cad629a8177a2262141f3bd,True,True,pass
396,1700011880,telemetry:396:source:92,460657,eb69ed2b204aa42e1283858d7baa65217afb275c8154d0073802302d59bb9522,True,True,pass
397,1700011910,telemetry:397:source:92,759733,7de58eddec218a213d1124a980c079f8814bcfa30a08c0cd24c59cb903138386,True,True,pass
398,1700011940,telemetry:398:source:92,756155,9f8f936a108dcaa83bb2362e140e6e1a63217f627b48b3457b0660fa04b77548,True,True,pass
399,1700011970,telemetry:399:source:85,674153,27b9c7875161bda12f29249ecc76fbedf0a67684dc1b76bb39661841c4328448,True,True,pass
400,1700012000,telemetry:400:source:109,861727,4f3bf2745b8cc8f9a94a7836bab7669885430329d5866437adea5c381a58c6b8,True,True,pass
401,1700012030,telemetry:401:source:92,782409,020831537384ccf247a2e7eb540621dc31301911c795ad2e76803b084349954c,True,True,pass
402,1700012060,telemetry:402:source:87,168835,6f10ebfa03ddc9784e012de37eba50ac8b79e4938325aaa0eeb6519eafd0188a,True,True,pass
403,1700012090,telemetry:403:source:87,747733,8a645e2a91e561da1419673ee1bcf5b10119ac512bc2596e11d07c6feabc9fdd,True,True,pass
404,1700012120,telemetry:404:source:85,446810,c292b5c9984e878ab9ca31abaadccb6a550d0a221ca7a07f5c5a4eb77fad44af,True,True,pass
405,1700012150,telemetry:405:source:85,655154,bffa4982baa8f76a45c4d1d69a20ef7049002ee35396f8f53dea37daf969570d,True,True,pass
406,1700012180,telemetry:406:source:51,114528,516e6ec66fdbbc0f48191ca2ff3b1972e6ce40274ab4d1d9e99211106fe8c079,True,True,pass
407,1700012210,telemetry:407:source:109,517670,e974c86c28d37c708243b594fa9898bcfb54513f5267304ec6b45d2ad78ab503,True,True,pass
408,1700012240,telemetry:408:source:87,528144,1d84435574dc2a300ee7b189fc8e9add4df873c62c8ca0f447ca39685295a7e0,True,True,pass
409,1700012270,telemetry:409:source:87,847165,47160e4c042db93f5027d3519d19fb76b3e610e6b5bf3d91c746a21c953e9aae,True,True,pass
410,1700012300,telemetry:410:source:109,931652,61628b36b9d62971a7a07e228ab7f3b627a26db0606c31f8925c5aef794ac89b,True,True,pass
411,1700012330,telemetry:411:source:51,968730,1215d44d222a1cff6d576bfed7ec44e86eea184933f158ccce567eaa0b68bd38,True,True,pass
412,1700012360,telemetry:412:source:92,190719,a0ca90ce25884510c01157ba86cfa4dfbd3b134c225b47f5daca0412da26ef49,True,True,pass
413,1700012390,telemetry:413:source:51,887645,0959f2df9eef8dd4789f2d6e104bbb16221731b1cd53f7f687ae2216cc8ff637,True,True,pass
414,1700012420,telemetry:414:source:92,192352,fce652e14b475fbcbc3d18e3fa5bf9a013e9d36833078b03ad5938d5abb0f247,True,True,pass
415,1700012450,telemetry:415:source:51,415644,5e911a46d36b62eac4335f85014ba9c3f4d7b7bd00ec1bbb81d2dc8d530496c2,True,True,pass
416,1700012480,telemetry:416:source:92,681707,7698648b177ba54230f0a70b0b93846a078cca6536cc8dd5ed95b37b28723c96,True,True,pass
417,1700012510,telemetry:417:source:51,416435,5565f2ef3ded84f53bacbe76f670c772bffe2f3b4c40749928c916b8d8303d69,True,True,pass
418,1700012540,telemetry:418:source:85,258616,ca2fd4f3f498cc694c6706cfa185de733f757cc7390777652acc48a719c6d114,True,True,pass
419,1700012570,telemetry:419:source:87,646970,1b38de1fb184274837d90329f14f27f5be8c7e6a1157f8cb3b3b97fd8a394028,True,True,pass
420,1700012600,telemetry:420:source:51,724781,ec296b350857a692865b3d51c506b160fbb596c30b3f13ccc10c0187b232d045,True,True,pass
421,1700012630,telemetry:421:source:92,081361,8fa83d2eb840669b28f1979a756b92fbce0b62bc49d959378c653b109aaf8449,True,True,pass
422,1700012660,telemetry:422:source:85,907552,ae4458776068f1d0a1f397098eea343da25c3da78df093cd5691331061877d9d,True,True,pass
423,1700012690,telemetry:423:source:92,475493,140da79a3883862593de8a1a63b6870d7bdc978ea6c17093536e9a79058aa220,True,True,pass
424,1700012720,telemetry:424:source:51,005252,545435f1663031267c2a573fe66b62640bfaf9477e4313db46fa2383976b9b28,True,True,pass
425,1700012750,telemetry:425:source:51,208036,cd09299d361ab6c62b03e3fc5b17108c0d0ccfa73d334027af1c46d0a3e39ab9,True,True,pass
426,1700012780,telemetry:426:source:51,797470,c217e30ef098427cafd93cb67a20bf5f1f6da96d52b3b35136f84b2d7525d3b2,True,True,pass
427,1700012810,telemetry:427:source:51,433389,683959916df336c3907ba0ee2c25027d02fd7c91f9c3aa4c60a1a324ee86b93e,True,True,pass
428,1700012840,telemetry:428:source:51,826897,82fc9f81c2304d4a3e981cb3ec28a7baa92d65ee57ec6dc3bf7521b9f57409a3,True,True,pass
429,1700012870,telemetry:429:source:87,015864,0d99980b22086618f39957daa336ad8104e3081cc14da9dffee010aefd1af49a,True,True,pass
430,1700012900,telemetry:430:source:87,258033,b9343bdcb8d4f7dd233fea090818367940d062047bea14b64349062066e7f5f8,True,True,pass
431,1700012930,telemetry:431:source:109,994836,19aba4b9e408117b3cf556361493c8d70044c3e4165f9dc36493ba32077fe8e7,True,True,pass
432,1700012960,telemetry:432:source:109,394502,1a4eacd83ae99cf25b5d73eb540d5c271119409979273040a71f691f5890be5c,True,True,pass
433,1700012990,telemetry:433:source:85,698546,6422a23c6d15e0057e5da2437295144dad46394db415596dd4f3cc920a24e824,True,True,pass
434,1700013020,telemetry:434:source:92,249342,8875dbad40ca90c5ef0d50fa29f447872bf87d31fda1847b3d8395cee4dfe6bc,True,True,pass
435,1700013050,telemetry:435:source:87,524947,9a9a8fca931fa24c42820915ae568494cd36130afb7577af2ecdf9d8fdd488ee,True,True,pass
436,1700013080,telemetry:436:source:87,888836,73180450fd06af45127fb7d410af46242612c9bba63833f05330187a41925993,True,True,pass
437,1700013110,telemetry:437:source:92,320678,5695119af0e24f84fd4a44c8555010401ca61125574168c1b06bb4e1b6794148,True,True,pass
438,1700013140,telemetry:438:source:51,997255,94aea128355514646c9630eac958aededb9aa0304143e47945c3332264fc1587,True,True,pass
439,1700013170,telemetry:439:source:51,033429,b761d4793e4afcd198d798069fc6b7b0183f02ab96934ed9f25e5d2f1847a7b1,True,True,pass
440,1700013200,telemetry:440:source:51,565685,274de0e4f5c48cdb8d0fc325eae03638f81745c710db69e89f3f6fda8b2cc185,True,True,pass
441,1700013230,telemetry:441:source:87,978936,4fcd14b076994b5094ca1790f37f6bc4e65c48ce11b4ba1c2062895a66961c19,True,True,pass
442,1700013260,telemetry:442:source:51,700838,e84c57123dc215b8c0880ea00d6e23475158b50dcbfefb9943a3d9aceaca4963,True,True,pass
443,1700013290,telemetry:443:source:109,577850,359da140b11783f821f018db302323f40deffd861d7ebf8d134640d379f8f5a7,True,True,pass
444,1700013320,telemetry:444:source:87,521457,0b1907b0278640a8a3254a63b0fabf2dfae8e952119d60a353c596d730cec58c,True,True,pass
445,1700013350,telemetry:445:source:109,596741,6534ef56c430aa5068c603abbc7998bcac02aee825431d0b1c57e7dcbc8ec138,True,True,pass
446,1700013380,telemetry:446:source:87,873477,868ac3038d4101eb0cc124cee815ffae003c97ebdb4990bb7da38f0270a8581b,True,True,pass
447,1700013410,telemetry:447:source:92,539718,0dec9cf245b85748eaf1423938677fec76bd0932c4301683d0e6fd67fe63e3e0,True,True,pass
448,1700013440,telemetry:448:source:51,234801,9aa032e7bd08a78d08be6dd50b94b782a76abd92ef134d7090407c865f209ef6,True,True,pass
449,1700013470,telemetry:449:source:51,311572,edb16138c64ba7829be3f98fbd5e82d35160cbed25f8ff55d773a307b417abae,True,True,pass
450,1700013500,telemetry:450:source:51,577955,b12fd74c2acdf00e19ddaa2a1fe0707f91f8176d3aa1cdcb3c4467342980637b,True,True,pass
451,1700013530,telemetry:451:source:87,098598,a6ab1fc03abc0547d80676157d428ddc706de1c52745e523f4501b672b4ea5f0,True,True,pass
452,1700013560,telemetry:452:source:92,200522,c553a22216c15b9e5cadc7c5b94c30dd4c5386fb4c675b7fe24b1ad6c345e30a,True,True,pass
453,1700013590,telemetry:453:source:92,449861,737a96a10f06fc349bdb2758d6934860d328daa8f630e521c88e65d904e063cd,True,True,pass
454,1700013620,telemetry:454:source:109,445050,d017a3d60fab49261ac872058ab9f8067b04bb39ca2a736f487bce13feca9ebc,True,True,pass
455,1700013650,telemetry:455:source:109,052270,30d78a821f3b529be205db89787ead008091901431f9159fd0f6a13874e79647,True,True,pass
456,1700013680,telemetry:456:source:87,556690,9f24bfec461a82764313d4060715bbd77d17eb30ccacd0e0898ca82ca978e350,True,True,pass
457,1700013710,telemetry:457:source:92,293057,3b5913266027fdf6e4a83f089a0c806c06201236c2b555fe59a13ab10a0eaa80,True,True,pass
458,1700013740,telemetry:458:source:109,669948,48e5626e401fbce65fe8ecb9108dc6751f90a4bbb453ef99e63fab8ba3620222,True,True,pass
459,1700013770,telemetry:459:source:85,120948,c9dc82bc22a7ea47526e0ab32fe753a29488856f3f6c0b4510b658a76001e3f2,True,True,pass
460,1700013800,telemetry:460:source:87,679245,b048feb461a7ccd82392b7df17b6b7890446f0f1dd68099207bba17ac7698f47,True,True,pass
461,1700013830,telemetry:461:source:51,396762,cfcc30ba7d17b2429aacc7a80c6a4ff253e10ded077019233034a05ceacfb5e2,True,True,pass
462,1700013860,telemetry:462:source:51,542773,2a125c2941337cb8e91f0cb0d7599da0ce75db007b482c1d28ffc0f55480354a,True,True,pass
463,1700013890,telemetry:463:source:92,659727,62f2f75f883a2c9ceb2ea01561db102367adb340d5292a6f90b1e01da5cc1b4f,True,True,pass
464,1700013920,telemetry:464:source:109,332862,47df931f1e73f596548ce931924da53092bf22989d460121fe9cc678d4bcad79,True,True,pass
465,1700013950,telemetry:465:source:87,789573,6f1a11f20fc8c59acc908b6affea29ad8d3e0d149f851a63cab51be3fa59a1a2,True,True,pass
466,1700013980,telemetry:466:source:51,912473,8e08d5f30d8f3fa9039493aa6c8bc7eece4a144007f4b14a2550cba4e39ebdae,True,True,pass
467,1700014010,telemetry:467:source:92,780033,84c3919f67b5dda5f8d28bf94a6a43816a3bda265ef83b4e0fe79cb17d41855f,True,True,pass
468,1700014040,telemetry:468:source:92,238562,b26371f990ae28c97af48f14e915ebb25d2522281333617092932d5507dcaf92,True,True,pass
469,1700014070,telemetry:469:source:51,767549,54a67d13d267eba2d00585ccac92da0c2ebe5afea045a2b92683e85cc65ea4e1,True,True,pass
470,1700014100,telemetry:470:source:109,553094,04d88fbd56d2cae711f8fd266a6784d52b5e39b88231d765e21c90008a97dc93,True,True,pass
471,1700014130,telemetry:471:source:51,711199,5985fca3e30da31d43b0951493dcc437fb993e44320b3ced1852ba46090fb2dc,True,True,pass
472,1700014160,telemetry:472:source:51,175762,e2418c16cffd802ba0bc9b0f29cfae65306f1c7a67fa7d1654e59f01758f860b,True,True,pass
473,1700014190,telemetry:473:source:85,931509,34a6bd7bebf182fe10fc3260a8e16c6e1ee5a154eb7099a0c3f1312adecf45fe,True,True,pass
474,1700014220,telemetry:474:source:92,742820,7889897f4027cd408ba82ac7566fb623d92bde62b6bcfef58554143b5d5d7fa4,True,True,pass
475,1700014250,telemetry:475:source:85,589020,50fb80575d713c79c4e163989134871256235db29965e386d539d915f8f9fdd7,True,True,pass
476,1700014280,telemetry:476:source:51,541537,43409f39668fdf23eb6bc6244fb8ea3641414eb68f0cf5a432f00adcd55895ca,True,True,pass
477,1700014310,telemetry:477:source:109,681682,0273b3e6c1cd9ef6a540d26c1edb09f54836e8e54d44b3e6f0ffb546fbededc0,True,True,pass
478,1700014340,telemetry:478:source:85,113006,fefd77f5727cbf76252af7e23376727b0fc22c0665c4cba61592d078a86a2f70,True,True,pass
479,1700014370,telemetry:479:source:92,683784,121ee974b4a49a32c12f4fbf92f0b72c5ed025137177b5d6bb3ee188d288ed0f,True,True,pass
480,1700014400,telemetry:480:source:109,643945,5b50962cc5e2068cce860d631b2711e292bed0583d0f40aa809517ecbec9c357,True,True,pass
481,1700014430,telemetry:481:source:85,912855,d4577a4e173c1150e9c09141d2c287dc0a92daba597b0e273bcd6d6f222d41b8,True,True,pass
482,1700014460,telemetry:482:source:92,333845,9e8f400d680ca5061709f20380c45610ef59e785b58665cf05fd0a973338867e,True,True,pass
483,1700014490,telemetry:483:source:51,890889,327421612652ff469047a97441e3175f8ca54c65b3bb117b37d4ba0d00bad107,True,True,pass
484,1700014520,telemetry:484:source:87,545142,51be5a5467d6a463dcf95077c6829c5bc2efcc4302607d34f8e9bd03305b38a3,True,True,pass
485,1700014550,telemetry:485:source:87,168759,4ecfdcc764b078cda1b3ed18861be4a2003e663d0a26e3ca402dc7aca78dfabe,True,True,pass
486,1700014580,telemetry:486:source:85,172393,1ecbd1b02084ad1bec74ac3f2345e5627f1a3ef1708e0b54f8535f902a4eda17,True,True,pass
487,1700014610,telemetry:487:source:51,067281,67b0a09c3b0f1e1c9eb5e1abaa460bc15b97b9405a6e62135b18f5938fe3e486,True,True,pass
488,1700014640,telemetry:488:source:109,956444,615afee25a62fbfd9cc297efd55e2248a99c2e2ada70ff128eac42f22f0f0e63,True,True,pass
489,1700014670,telemetry:489:source:92,473173,6b629367e1a170c90eab0b80e5991ded32440cf4ab79c94be16b097fe0d080f8,True,True,pass
490,1700014700,telemetry:490:source:92,962034,e4abf9dd212d49e1dcfda3f6128503cf38bcaf727e40d8e179ea53a6bf0a08fc,True,True,pass
491,1700014730,telemetry:491:source:87,766290,e97f77128fafc0a1b74ea487a062ea857b1f52cfd92952ecf566780822bdb3dd,True,True,pass
492,1700014760,telemetry:492:source:87,081041,119ccacba28bdf5235c1809e2b9c6073d451957eff6823c6a679f49290641246,True,True,pass
493,1700014790,telemetry:493:source:92,138191,c208d905b8bc24d2044adba6c12debd1c86aa7a10b60bce00d0927a1e9bd13df,True,True,pass
494,1700014820,telemetry:494:source:51,073016,67ac2a99cbad89cf1f14036414c5e88293741f884c1674a57e16e3579aaf8a44,True,True,pass
495,1700014850,telemetry:495:source:87,968362,3c9c534b79a1efcbc2a704989b58278465a40dd4ea6a740ff484c543d41de503,True,True,pass
496,1700014880,telemetry:496:source:85,797235,845204948461bc2d03fd6788848c3d93e30943a125c8d0231883d075eb313069,True,True,pass
497,1700014910,telemetry:497:source:85,447314,de1c92d035f61ad721c90ffb9cc90cbd3d1a38af9225c4b922632b8685fe1aa7,True,True,pass
498,1700014940,telemetry:498:source:87,289149,b419a2aa86b8d11c7c6138e386915b378f5970160f8864efd724f7b29fff6df7,True,True,pass
499,1700014970,telemetry:499:source:87,495621,4b91f42313e833ba270c627dfeb1de693003e106fca46936b74634ecd055db60,True,True,pass
500,1700015000,telemetry:500:source:85,843929,c6b064c60abeb63cb3d5ad62b7794748d03206b3eab1e7665bf509243b6fe033,True,True,pass
501,1700015030,telemetry:501:source:51,338360,1007c49152ff1f33c39099428658ccb0034ce9ed2cb72ae930a130ebb425304f,True,True,pass
502,1700015060,telemetry:502:source:87,450546,18f57b47de09e95367cb332616c87c687673db1b82c741af669dd7499ad337fa,True,True,pass
503,1700015090,telemetry:503:source:51,975639,27ea635f7e7cb7621ad79799a0cffa00c0b5b05d9f8d09f5181bdf9b8b8b6f25,True,True,pass
504,1700015120,telemetry:504:source:51,377306,ff203c7dfec51f3b0d57841ebaf96ca10494697d698c82dbc00fc02d15f173d3,True,True,pass
505,1700015150,telemetry:505:source:87,525224,9343cef4884f513cf02214ebed99381a8b662a0c18bb50a12ee3a8d74ed200e0,True,True,pass
506,1700015180,telemetry:506:source:109,849339,84a8ec68da39c5ffbcd9fddd6206698f102d12c2b221cb89e37d547c0da0efc7,True,True,pass
507,1700015210,telemetry:507:source:92,893081,c0cb277c62de67809d9db64930b25458502098fb6f4c7c054b59dc8dd834db2e,True,True,pass
508,1700015240,telemetry:508:source:109,334426,cfcfef4dcd17021e79ff7c29746c9acb30a94f5d61835acc467159a78d772a27,True,True,pass
509,1700015270,telemetry:509:source:87,221944,18c7a4a824797f3240ad736649293d38357a5d8d68b188ce2583f934345dad5c,True,True,pass
510,1700015300,telemetry:510:source:85,410743,3eab36069e16b9c4650f327e16dd6ebc0456ea40d7416727347959a5358f38f4,True,True,pass
511,1700015330,telemetry:511:source:51,973908,9ecce2231c2e46d2f366440b48313414765f4ba713e2dc2cbc464bc3e05d0b89,True,True,pass
512,1700015360,telemetry:512:source:51,234052,f108d7b352e9e381a129b9406a6bca75a0af4824aed1c9e0c197ace3322d0dc1,True,True,pass
513,1700015390,telemetry:513:source:51,552767,58901c295a945fad2baa9f9b890959774f50d8e9d4840cb636825f0d6994b124,True,True,pass
514,1700015420,telemetry:514:source:92,452282,9e63100b97d6ed0204ddf68b8543f16904539f76e61a249bb80594496932f08e,True,True,pass
515,1700015450,telemetry:515:source:109,498154,2ea597387214695c14da431433729a01d2504de8608e7891f36df846418fb285,True,True,pass
516,1700015480,telemetry:516:source:87,252925,dd31bb2a76326cd5b9a92963c943bbd56018a39965a37166c9759da8cc9d358f,True,True,pass
517,1700015510,telemetry:517:source:87,384777,a29328cd80c0705ed72f7875bf6cc65ef209df2476f7c77556d6c20dc547e8d1,True,True,pass
518,1700015540,telemetry:518:source:51,350044,f2250455992709e1e80ade4ec8f249d4f294e324b0a01861b0b24f8c7bda7300,True,True,pass
519,1700015570,telemetry:519:source:92,676451,64a92970619993ea6105ec23438dedd276299709ee675b0b50b1f2875347cd05,True,True,pass
520,1700015600,telemetry:520:source:85,131959,d2874138968e0e807c32008ef6bae77b7a1debafc2bdf8af8e0f07ca903afc01,True,True,pass
521,1700015630,telemetry:521:source:109,996333,2ff9101e30c3ed25978c2c9c310ec472c9629a3ea4437b2f1721e8e5b33a6b73,True,True,pass
522,1700015660,telemetry:522:source:87,453302,7b111287688258d22bbe7dbf99855e682cd0268b643992c66cc757e066110693,True,True,pass
523,1700015690,telemetry:523:source:51,645198,0182086ba26ac56668c42e5ff6723a1a7af73d29ac2df61c4bc5532835fb9476,True,True,pass
524,1700015720,telemetry:524:source:85,324309,f8df719082ce590ed39dc41e763f24013507d4290beab69afe8a58aae0cdfdcc,True,True,pass
525,1700015750,telemetry:525:source:51,338353,7818c9fbb9855116ee0566280a97f27e1dbf1005c24388085c8b807125f2e902,True,True,pass
526,1700015780,telemetry:526:source:109,338592,14f013bc5bbf3691fb2977f0cbb91466d675f9155617adbfa8211b7a8fefcf41,True,True,pass
527,1700015810,telemetry:527:source:109,993250,296257de66a37fad3237cbec5cb6eb3d2e89d10653f767ff6c4a78fffa190ec2,True,True,pass
528,1700015840,telemetry:528:source:109,041741,75d03334f00617f0cf44ef82dbbe34200f3b70ef24701a397503bc70d9c16dd5,True,True,pass
529,1700015870,telemetry:529:source:85,169536,e6267b5c853147ccf5cb91c7f83d8a293e490d42b7f3eea606afba247ed20662,True,True,pass
530,1700015900,telemetry:530:source:109,952641,5c941256ae5ad649f593c371bf1b4d07383672577772d8b41ce05c1f7a42a624,True,True,pass
531,1700015930,telemetry:531:source:92,464928,62a184fbb1d7fad07449d076ef9cffa8350e5deddfd2b0e12dc6c4cb73d11c68,True,True,pass
532,1700015960,telemetry:532:source:85,376530,dc181efb24d4a79afcd390bb755f98a88c90cefce2b9a426fcd3321bffdda16e,True,True,pass
533,1700015990,telemetry:533:source:109,501218,2f062f217e97c99bdaf0dbbb7ada43d4ab2f2823f8e712c90860e37277f46e39,True,True,pass
534,1700016020,telemetry:534:source:51,829749,9f0db7a18a9acd7c19153cc4ad77c1691ad69e17d4943bf18d09e397f98084da,True,True,pass
535,1700016050,telemetry:535:source:92,544008,3f8d525b35c5d68f3ec93d9baf6e3bf659e1c212ec9bddbd305d6989655c585e,True,True,pass
536,1700016080,telemetry:536:source:87,833266,10b1a2c8faeeaba24d2298816621dd1c235bdd10f82466c579ca0b8459ed7d8c,True,True,pass
537,1700016110,telemetry:537:source:92,366576,ef7608d239db5a9917efa6383b3a658f79d7174512701f7d85d0f2918f0763d4,True,True,pass
538,1700016140,telemetry:538:source:51,288252,06736302521888d0986b4ffd669397b36dc883cae1c7e0948baa7251c698c6a3,True,True,pass
539,1700016170,telemetry:539:source:85,114791,5474434c7edf0d819c059682f4f6cccf87069a68078bad4298cda5e3508adaba,True,True,pass
540,1700016200,telemetry:540:source:109,417224,8a3a2ec81d7c9cc7761fab3bc71d8cd97f805eea2cc284553259594f3fb1a6e0,True,True,pass
541,1700016230,telemetry:541:source:87,347324,0e33f53efd8cf47ebbfc5cb09e2add4cc073d358ec806d2bfadfdd05a5026c84,True,True,pass
542,1700016260,telemetry:542:source:51,230258,cd3be4be6d1555b9c28f408fcbd6da405e5cabb254644d7716f5e422a21929c8,True,True,pass
543,1700016290,telemetry:543:source:51,014072,f83f45a98d75b8bc7f87f55a01a70d007211ac57d53847b98fabe7b0ac51445c,True,True,pass
544,1700016320,telemetry:544:source:85,862455,7b85c3db9fe197b1544784a3525b7ad716a79af86d00ef4163f82aa6f8cff768,True,True,pass
545,1700016350,telemetry:545:source:92,585215,266c7fab40aaad26fd66a8743f2f276eeb7d2d4fd64c75e2cae9a0da39e74398,True,True,pass
546,1700016380,telemetry:546:source:109,108766,5f89a25927364d74b2a159c29ef4213652e0facdc23c7a4c71eb8fa214106738,True,True,pass
547,1700016410,telemetry:547:source:92,237235,2f5130a3cf5187541d8f270b4739e072c86ec66b22bf6d6755317874ee685759,True,True,pass
548,1700016440,telemetry:548:source:85,847671,a4bf0c0ffe88788dc6b87bb500f202f807844c6d379e06d4dc0eadceddbce0b6,True,True,pass
549,1700016470,telemetry:549:source:87,979703,ce9ea207c427bd517dd62b34855809d249e3e5a1cf2c326bb83751b03a52fb45,True,True,pass
550,1700016500,telemetry:550:source:87,538368,4e0af0c965f787ba887a9cbe62177737a1d3cf39df66597e658107ad5904c81b,True,True,pass
551,1700016530,telemetry:551:source:109,755926,ae9aea1d6efb41406187349c5ebb783c43eb74c616c38e603bc8dd127905baf4,True,True,pass
552,1700016560,telemetry:552:source:85,651216,6c459d6f583774003113a7c0606e983d873167c8980c3032c6c8314f437f8264,True,True,pass
553,1700016590,telemetry:553:source:87,706640,3d9d5f6fac6a543d457dc9bc8e9c70b73f4686b2d841638461bb71a9154f5f76,True,True,pass
554,1700016620,telemetry:554:source:51,719348,7a3cf01c5cd5e6bc591a9eb5c3ebf94b70a2e6bdc5cdb52426112f28c0643429,True,True,pass
555,1700016650,telemetry:555:source:85,429150,af2109bffa3adad2f54a3258142b1746ffe1d0ac417f0515fa7f0cc20b21b7be,True,True,pass
556,1700016680,telemetry:556:source:92,033447,7601261fe68353e82fb9410996385f4f0f47b9b82e0eff567de0aff57a17f3e9,True,True,pass
557,1700016710,telemetry:557:source:85,374313,28edb00d2de797bc85990d39991e31513dd756b59ed94eef4552e207f2638577,True,True,pass
558,1700016740,telemetry:558:source:92,134893,9f2ee7c6874ca191c0aaaf459c68a1d2f8e2dfeb27ee49a54653123049f0dda8,True,True,pass
559,1700016770,telemetry:559:source:87,682279,900c3fac7f5cb295684c60b2a86c6f8849edf8c08736fed9292010aad495526a,True,True,pass
560,1700016800,telemetry:560:source:51,328076,67b4010f46fd8d006873de24e26ea1faacca09f9efefef9ffdfe7b645c713018,True,True,pass
561,1700016830,telemetry:561:source:109,264051,584af6aa81f39bb9793b111cb79147404a58bf118a4a06dc00b5fc9da4dac323,True,True,pass
562,1700016860,telemetry:562:source:85,015275,a6f59b825dab72ade1246115a851fb8d13674805f38ddbf9c78de0c84d2f2c0b,True,True,pass
563,1700016890,telemetry:563:source:85,175132,1466429233bb5529e3983c2852522a83fdf1487fd56622b6ad013a297e1383c8,True,True,pass
564,1700016920,telemetry:564:source:87,641506,edb146f88e6983e56f0e319c5b6f9142c96377b14cbf4360b2b7d11fda184235,True,True,pass
565,1700016950,telemetry:565:source:109,559895,77c00adba5bcc24d3a56a1283d63f3385745945f58120f365443836d5499e963,True,True,pass
566,1700016980,telemetry:566:source:87,691998,3a4e6a14cf0b0c68bacdbb8a0eb1fc0d1945436b8f12b3507fb88b4671ddae98,True,True,pass
567,1700017010,telemetry:567:source:92,734699,338b1505ed1c7f3032f7ed7d54db36203799130a995d240024feb7855422f9b3,True,True,pass
568,1700017040,telemetry:568:source:87,737784,f2cbaf75d8d668d0b23d1457f50faf16509f92806338b6dd3bbb78ea9243d7c4,True,True,pass
569,1700017070,telemetry:569:source:92,723807,0fdefc3de1f20388f27a41a69c4c144628a661223b261fb5ded54b0e42cdd5d0,True,True,pass
570,1700017100,telemetry:570:source:92,140627,2c88d7d2c3c25f338226460f6aff634037d3140bbd1fc81f53f5d8140fec7b9a,True,True,pass
571,1700017130,telemetry:571:source:109,704238,c62fb39ff3a358b59c9b1b4fba8be9d1401a9ead3921814c9c61e6bd8225c661,True,True,pass
572,1700017160,telemetry:572:source:51,433709,ff80be770c076c9ed71a7b86089910e3b0814ca8992f4a3f9b4b819bdee0a3ff,True,True,pass
573,1700017190,telemetry:573:source:92,629744,cd38021bbdf6de629f7806b6695894a8ac25b48bd80174d205baebb69af87ecd,True,True,pass
574,1700017220,telemetry:574:source:51,921552,568758794618dcaffc575414920220bc876c0180e6f4e7f207666c047318d889,True,True,pass
575,1700017250,telemetry:575:source:51,036189,12ad18c32486abbd6875ccf63a530ca9f262c8d3019e68b59a829b5e751f6073,True,True,pass
576,1700017280,telemetry:576:source:87,339100,bd0f479d7d8f778fe85582beceb969fd4542978196df4e6780ae752745610e3d,True,True,pass
577,1700017310,telemetry:577:source:92,708580,e41d861091ab9a2aad38f1f22dc06bfd0d8b1307f155327df557e7484f4839cb,True,True,pass
578,1700017340,telemetry:578:source:109,342106,d06fb38fbd01b98bcff0da807c628ed501d640a584121b2205425ac9c5aa823a,True,True,pass
579,1700017370,telemetry:579:source:109,439678,3183876a3080a1f9c900acbf39b2a5c1d86b241a9ef6ce190c6032dbdb841af5,True,True,pass
580,1700017400,telemetry:580:source:92,755559,4f33df2136f7ff844acd59aa659970e3e38a9513b518cd34f206f9de43ddab99,True,True,pass
581,1700017430,telemetry:581:source:109,487670,b48442eac2520a85a06ea2acaa92bdc00e4ce9b1acdebaec2e3ed35ffbb29073,True,True,pass
582,1700017460,telemetry:582:source:85,367091,3cf51411ce154972ca069c8f55e55a97157496d1c9d8b25d015f3a18b2457341,True,True,pass
583,1700017490,telemetry:583:source:51,286781,24de77b371b6ac3f989af04dbfd28655f8260f556789304241675f1973e032eb,True,True,pass
584,1700017520,telemetry:584:source:92,029489,4ca046ebba01e98f55a021130238c77250c0ceb6ea23ebf20bfe1ebc730286da,True,True,pass
585,1700017550,telemetry:585:source:92,939040,1629dc94ceada67b9dbef927748fbe5988e7fe29a6e3df83b09e801ab257a12b,True,True,pass
586,1700017580,telemetry:586:source:87,666794,8ffc58e8fd898a82164f54b2f642581f8a64acc4f9bf571aa4ee7db74f0cba43,True,True,pass
587,1700017610,telemetry:587:source:87,102738,21a7cb8fa3123a76cd979f6eee8d9fd3b7411454ba6b25a471a6ca4668058be4,True,True,pass
588,1700017640,telemetry:588:source:109,279412,2e1608bddd5e866a9f03c1c2e3e9b9766c61419b687080677228f43267828814,True,True,pass
589,1700017670,telemetry:589:source:92,473457,394300fe35bf53b3e8e62f07f8259bb66afb05356bc2e30faed61c6f096ae82f,True,True,pass
